log2FoldChange,pvalue,padj,LLgeneAbbrev
0.429983637,0.000252779,0.033792722,si:ch211-160o17.4
0.781175326,0.000255971,0.033792722,LOC108181471
-0.3450614,0.000256443,0.033792722,ftr23
0.366572034,0.000265032,0.034635904,phb
-0.529192384,0.000269276,0.034757151,ctsz
-0.5468695,0.000275194,0.034757151,cttn
-0.329971029,0.0002796,0.034757151,xpo1a
-0.278724646,0.000285568,0.034757151,prkar2aa
-0.870238368,0.000287349,0.034757151,arhgef19
0.343840733,0.000290452,0.034757151,si:ch211-180f4.1
0.414965828,0.000291098,0.034757151,atp5pd
0.479049269,0.000291212,0.034757151,sp100.1
-0.341976516,0.000293831,0.034757151,clec16a
-0.439845321,0.000296206,0.034757151,rev3l
0.609949227,0.000299179,0.034757151,ca8
0.326979691,0.000299258,0.034757151,ndufb2
-0.483611676,0.000300408,0.034757151,rab5b
0.403765576,0.000300811,0.034757151,smim8
0.806076305,0.000303036,0.034757151,lipg
0.465474941,0.000303608,0.034757151,si:ch73-375g18.1
0.669292836,0.00030447,0.034757151,slc25a24l
-0.390739514,0.000305524,0.034757151,klf7b
-0.246121042,0.000315073,0.035587481,tax1bp1a
-0.802468844,0.00032127,0.035924872,zgc:165507
-0.420377983,0.000322604,0.035924872,si:ch211-257p13.3
-0.276987941,0.000327785,0.035985894,ahcyl1
0.329850578,0.000329571,0.035985894,cx27.5
0.512204589,0.000330501,0.035985894,apba1a
-0.29212185,0.000332255,0.035985894,lgi3
-0.493357615,0.000337046,0.036248419,bnc2
-0.33120238,0.000339263,0.036248419,sulf2b
-0.684196568,0.000344368,0.036546959,rybpb
-0.733834447,0.000347642,0.03664841,LOC110440180
-0.441832304,0.000351101,0.036648918,efnb1
-0.260869687,0.000352282,0.036648918,lgmn
0.702761215,0.000359333,0.03713813,XLOC_027134
-0.400484058,0.000367185,0.037703201,cln3
0.930047036,0.000374438,0.037741572,casq2
-0.394591498,0.000378952,0.037741572,grm5a
-0.308286715,0.000379171,0.037741572,lrrc75ba
-0.47937544,0.000381642,0.037741572,pigk
-0.623281634,0.000381659,0.037741572,cyth3a
-0.48625825,0.000381879,0.037741572,pitx2
1.565580531,0.000386765,0.037987053,XLOC_033137
-0.275967544,0.000389551,0.038024541,proza
0.572343376,0.000395291,0.03834807,kcng4a
-0.26072851,0.00040132,0.038557463,lrfn4b
-0.756345835,0.000404027,0.038557463,ppp3ccb
0.902668861,0.000406237,0.038557463,XLOC_024248
0.262723386,0.000407615,0.038557463,clk2a
-0.375308981,0.00041247,0.038557463,GK3P
-0.582295008,0.000413214,0.038557463,cyb5d1
0.409322951,0.000415861,0.038557463,cry2
-0.567066382,0.000416956,0.038557463,haus7
-0.377768911,0.000431869,0.039704363,clip3
0.52398053,0.00043685,0.039709453,sall2
-0.421335481,0.000436947,0.039709453,snw1
-0.500671479,0.000442471,0.039981641,chrna6
-0.369383182,0.000447874,0.040239968,pelp1
0.437687524,0.000461734,0.040992983,si:ch211-235e9.6
-0.445825081,0.000462114,0.040992983,mao
-0.431858748,0.000464032,0.040992983,kctd4
-0.404799408,0.000467203,0.041043763,acot8
-0.7456591,0.000478467,0.041801098,prokr1a
-0.53275023,0.000487682,0.042296238,pcmt
-0.262358006,0.000490188,0.042296238,vps35
-0.270758791,0.00049429,0.042296238,trim46a
-0.367230546,0.000494834,0.042296238,rimkla
0.384205778,0.000503142,0.042775155,dennd5a
0.662614353,0.000518303,0.043482761,rgcc
-0.3470853,0.000519915,0.043482761,rgl1
-0.587685062,0.000523332,0.043482761,tmem107
-0.427717009,0.000523935,0.043482761,arrb1
0.858571356,0.000528995,0.043482761,rgs18
-0.457566497,0.000529189,0.043482761,inaa
0.767658744,0.000530714,0.043482761,zgc:158659
0.311984335,0.000534469,0.043556931,zmat5
0.309922345,0.000537128,0.043556931,uqcrh
0.353092497,0.000541369,0.043676843,plxna2
-0.640845996,0.000547663,0.043948925,nin
0.740284228,0.000555088,0.043948925,lyrm2
0.436617994,0.000555188,0.043948925,gatc
-0.432191322,0.000555858,0.043948925,si:ch73-250a16.5
-0.316317102,0.000576207,0.045070973,ankrd13c
0.992767143,0.000578411,0.045070973,aldoca
-0.61444488,0.0005786,0.045070973,uggt1
0.766599111,0.000588502,0.045544414,ephb1
0.670713499,0.000592583,0.045544414,tcima
0.454039592,0.00059336,0.045544414,ppm1lb
0.466862534,0.000596199,0.045544414,fam57a
-0.315781982,0.000610667,0.046191744,edc4
-0.451951636,0.000611145,0.046191744,znf362b
0.639638066,0.000613436,0.046191744,CABZ01050280.1
-0.269036918,0.000619893,0.046456724,exoc1
-0.507618943,0.000623493,0.046461205,atr
-0.337760146,0.000628103,0.046461205,gigyf1b
0.379781959,0.000628767,0.046461205,pfkla
0.469819954,0.000640084,0.046974216,mtcl1
-0.283388055,0.000641651,0.046974216,sertad4
-0.483465854,0.000644748,0.046983396,dus1l
0.292352914,0.000649265,0.04709553,si:ch1073-325m22.2
-0.51328741,0.000654215,0.047205084,stox1
-0.788021108,0.000658402,0.047205084,znf1009
0.426969614,0.000659731,0.047205084,wee1
1.224476265,0.000671811,0.047696203,LAMP5
-0.387923386,0.000672627,0.047696203,si:ch211-234h8.7
-0.348261287,0.00067637,0.047747506,nolc1
0.528393193,0.000693091,0.048683935,si:ch211-207k7.4
0.405025735,0.000695793,0.048683935,atp23
-0.611558542,0.000701323,0.048854694,zmp:0000000735
-0.29400005,0.000707666,0.049018008,asap1b
0.250710397,0.000712094,0.049018008,eif4h
-0.798693372,0.000712967,0.049018008,BX470259.1
-0.292536605,0.000728734,0.049885186,insig2
-0.491704973,0.000734298,0.050049384,pcdh1g30
0.371236926,0.000742475,0.050082155,pole4
-0.805847934,0.000743836,0.050082155,LOC110439458
-0.383627277,0.00074428,0.050082155,nkiras2
-0.407349102,0.000753704,0.050501349,slc8a1b
-0.847866181,0.000764792,0.051028077,vgll2a
0.322420763,0.000782423,0.051816705,them6
0.75261725,0.000785486,0.051816705,SLC7A1 (1 of many)
-0.310947447,0.000786442,0.051816705,atp1a3a
-0.381962708,0.000811091,0.052772792,camk1gb
-0.732933071,0.000811988,0.052772792,tecta
-0.784377264,0.000812476,0.052772792,foxc1b
0.549373658,0.000814302,0.052772792,TMEM87B
-0.466137634,0.000828767,0.053360438,impdh1b
-0.295498095,0.000830119,0.053360438,robo3
-0.303204245,0.000834001,0.053392971,fam171a2a
0.405081784,0.000841323,0.053644509,polr2a
-0.295295491,0.000850504,0.053923819,ca10b
-0.355065411,0.000853939,0.053923819,ephb4a
-0.445287287,0.000855934,0.053923819,psmd2
-0.361848584,0.000877569,0.055067457,ulk3
0.256792184,0.000885737,0.055360329,tmem126a
1.110453567,0.000916145,0.057035442,per3
-0.256776384,0.00093179,0.057781941,slain1a
0.306451806,0.000944646,0.058350357,srp19
-0.199297155,0.000980619,0.060336672,ppp2r1ba
-0.505683952,0.000990939,0.060668923,sts
0.387578876,0.000993692,0.060668923,tp53inp2
0.716795824,0.001002316,0.060740845,BX247868.1
-0.365106193,0.001002552,0.060740845,gmps
0.268911984,0.001038025,0.062439416,txnl4a
-0.322182693,0.001040703,0.062439416,rabgef1
0.412744497,0.001042434,0.062439416,zbtb47b
-0.705095405,0.001048836,0.06258585,slc16a9b
0.239251252,0.001055595,0.062752347,mrpl45
-0.194727658,0.001062084,0.062773833,mat2aa
0.474565112,0.001063896,0.062773833,usf2
0.50100339,0.00107522,0.063022321,zgc:92907
0.391387808,0.001076078,0.063022321,vps13d
0.247213556,0.001095695,0.063677265,gb:bc139872
-0.329377875,0.001101456,0.063677265,wdr45
0.872363743,0.001102624,0.063677265,kcng3
0.666329207,0.001106606,0.063677265,kdm6ba
-0.532921741,0.001111344,0.063677265,si:dkey-6n6.1
-0.249942301,0.001118547,0.063677265,csk
-0.78674326,0.001120895,0.063677265,LOC103908666
-0.385154505,0.001121952,0.063677265,slc25a21
0.403531422,0.001123503,0.063677265,cox6b1
-0.314431498,0.001135411,0.064122326,sart3
0.317546462,0.001152348,0.064493801,anapc16
0.473955867,0.001153323,0.064493801,jund
-0.277806917,0.001154224,0.064493801,ercc3
0.593857215,0.001165715,0.064906513,dusp23b
-0.340635208,0.001178525,0.065329035,ppp2r2ab
-0.267445298,0.001183629,0.065329035,aatkb
0.660267046,0.001187468,0.065329035,tet1
-0.556967489,0.001189829,0.065329035,onecutl
-0.533459003,0.001196487,0.065467271,pargl
-0.275698459,0.001213717,0.066181054,kdm2ba
0.422529576,0.00122559,0.066580263,selenom
0.431408302,0.001231403,0.066580263,rbm4.2
0.452414141,0.00123367,0.066580263,si:ch211-275j6.5
-0.383665316,0.001241724,0.066763344,cul5b
0.4767632,0.001254241,0.066763344,fam160a2
0.520147963,0.00125538,0.066763344,scarb2c
-0.413412217,0.001256702,0.066763344,dmbx1a
-1.36606171,0.001265346,0.066763344,opn6a
-0.315281178,0.001265593,0.066763344,bmp2k
0.608896704,0.00127463,0.066763344,hsf2
0.24925843,0.001285498,0.066763344,wu:fj39g12
0.893321944,0.001286315,0.066763344,tmem230b
0.447546575,0.001291941,0.066763344,fam160b1
-0.805089492,0.001293022,0.066763344,mfge8b
0.236302107,0.001299458,0.066763344,ndufb5
-0.468206402,0.001304534,0.066763344,shha
0.320216519,0.001309889,0.066763344,slc25a33
-0.368963464,0.001312913,0.066763344,adam17a
-0.339661052,0.001320832,0.066763344,tbc1d5
-0.267741364,0.001322205,0.066763344,exd2
0.579108415,0.001323613,0.066763344,zgc:152904
0.265472104,0.001324536,0.066763344,nedd8
0.430850258,0.001325695,0.066763344,ccdc85ca
-0.275996972,0.001325725,0.066763344,pum2
-0.727662822,0.001354435,0.067992618,btbd17a
0.349724895,0.001369514,0.068532027,dnlz
-1.31399969,0.001386101,0.069143263,FP102158.1
-0.602008702,0.001408442,0.069468223,agpat3
-0.38188158,0.001412311,0.069468223,efcab7
0.672172264,0.001412838,0.069468223,drd1b
0.316148428,0.001415977,0.069468223,ndufb6
-0.649973904,0.001416383,0.069468223,zgc:173577
-0.369710693,0.001419838,0.069468223,ssbp3b
-0.373169453,0.001423367,0.069468223,sox4a
0.726860201,0.00143548,0.069641086,CU856516.1
-0.281823381,0.001438232,0.069641086,cul4b
-0.422706065,0.001440121,0.069641086,stat1a
0.320533522,0.00145004,0.069641415,mbpb
-0.417404294,0.00145023,0.069641415,sema3aa
-0.4012371,0.001465895,0.069641415,fbxo32
-0.178093958,0.00146602,0.069641415,adipor1b
-0.44962619,0.001469632,0.069641415,stk16
0.364037703,0.00147038,0.069641415,mid1ip1b
0.673518064,0.001474431,0.069641415,ERC1
0.521627486,0.00147536,0.069641415,asap2a
-0.454925558,0.001495081,0.070362273,ppp1caa
0.201611657,0.001504747,0.07040275,psenen
0.347569426,0.00152513,0.07040275,ints11
0.462881818,0.001527477,0.07040275,slc36a4
-1.100694503,0.001528261,0.07040275,rc3h1b
0.367126477,0.001534586,0.07040275,scai
0.245147328,0.001535085,0.07040275,max
-0.422297891,0.001536528,0.07040275,shox2
0.59575782,0.001538785,0.07040275,cremb
-0.339869817,0.001538944,0.07040275,bnip3la
-0.415595044,0.001540464,0.07040275,znf740a
-0.393040144,0.001549014,0.070467696,shprh
0.58667068,0.001550797,0.070467696,etv4
0.579944517,0.001558709,0.070624235,aak1b
-0.249685073,0.001574928,0.070661331,parp1
-0.526003321,0.001575177,0.070661331,nxph3
-0.247810469,0.001576301,0.070661331,nob1
-0.330483703,0.001582321,0.070661331,cdipt
-0.521212749,0.001582581,0.070661331,znf395a
-0.233270111,0.001589409,0.070661331,appb
-0.366404121,0.001590807,0.070661331,GNB4
-0.237256391,0.00160334,0.071018521,bahd1
-0.471201805,0.001618635,0.071377795,chac2
-0.29607639,0.001621053,0.071377795,sfmbt2
0.505787364,0.001629622,0.071377795,wdr1
-0.539627474,0.001632422,0.071377795,si:ch211-93f2.1
0.462437908,0.001638048,0.071377795,elovl5
0.603358472,0.001638534,0.071377795,tcf15
-0.363016168,0.001649556,0.071660534,LO017951.1
0.432317703,0.001673069,0.072482834,gltpd2
0.638863478,0.001682242,0.072667925,fam102ba
-0.33840208,0.001686532,0.072667925,lingo3a
0.750370982,0.001695289,0.072846738,LO017835.1
0.603009974,0.001705653,0.073093463,idi1
-0.674949629,0.001713787,0.073243556,pcdh1g3
-0.364233981,0.001732704,0.073852425,nsfa
-0.442919975,0.001754825,0.074594195,smc5
0.286143233,0.00177578,0.075272315,cntnap1
-0.173137014,0.001780298,0.075272315,snx1a
-0.183303325,0.001811929,0.076360819,scg3
-0.491709613,0.0018157,0.076360819,PRLHR
-0.466091291,0.001836545,0.076831192,tspan5b
0.319686113,0.001836602,0.076831192,zzef1
-0.405346998,0.001854963,0.077261401,calm3b
1.477684539,0.001856658,0.077261401,klf9
-0.33991282,0.001868149,0.07738743,ankrd13b
0.436440518,0.001869474,0.07738743,si:ch211-150g13.3
0.433312133,0.001902802,0.078561387,si:ch211-195b13.1
0.555569481,0.001907861,0.07856512,rnf123
-0.760043753,0.001921176,0.078907957,mcm7
-0.182110163,0.001950363,0.079382223,clgn
0.683304848,0.001952869,0.079382223,elfn1a
0.498410047,0.001955918,0.079382223,acot13
0.490206615,0.001957986,0.079382223,GCA
-0.244964533,0.001958862,0.079382223,sel1l
-0.328708741,0.001962844,0.079382223,fam155a
-0.270988703,0.001968474,0.079406816,tmem106c
-0.289089378,0.001977189,0.079524242,lcorl
0.472220053,0.001983385,0.079524242,msantd1
-0.259995564,0.001986472,0.079524242,si:ch211-153l6.6
0.300791978,0.001998006,0.079784028,adck1
-0.395092612,0.002009019,0.080021723,mafaa
0.299448445,0.002023776,0.080406972,erbb4b
-0.493072218,0.00204858,0.080789618,brpf3a
-0.240094551,0.002049449,0.080789618,cul2
-0.282681509,0.002051641,0.080789618,ly75
0.290586735,0.002053843,0.080789618,atp6v1e1a
-0.779046895,0.002059687,0.080818435,LOC108182859
-0.439153207,0.002070154,0.081028083,rab1aa
0.264544735,0.002075352,0.081030984,CABZ01085594.1
0.290900575,0.002085376,0.081221808,igsf9ba
0.393165797,0.00211046,0.081853739,zmp:0000000624
0.389147501,0.002111954,0.081853739,cog8
-0.319187582,0.002120296,0.081976154,parp8
-0.306143208,0.002131331,0.082201785,mex3b
0.723862182,0.002138857,0.082234478,f3a
0.364974159,0.002142579,0.082234478,rcan2
-0.5692791,0.002152346,0.08240933,aldh3a2b
-0.324781157,0.00215807,0.082426053,nell2b
-0.303693586,0.002171284,0.082426053,LO017848.1
-0.446159688,0.002172713,0.082426053,dagla
-0.421436973,0.002173633,0.082426053,mybpc2a
0.386087229,0.002191023,0.082886717,atad2b
0.328410414,0.002202802,0.082943928,tmem97
0.387364798,0.002208238,0.082943928,olfm1a
-0.714387404,0.002208271,0.082943928,ftr51
0.199866222,0.00222073,0.083214236,cox6b2
0.641753216,0.002254976,0.084297718,pth2
0.705387725,0.002274037,0.084809791,zgc:110006
-0.298869546,0.002321634,0.086381171,si:dkey-70p6.1
-0.236508419,0.002339347,0.086644144,nbr1b
-0.469585763,0.00233966,0.086644144,GPR139
0.428996228,0.002357792,0.087111589,hmgcra
0.283479322,0.002367106,0.087251857,gzf1
-0.233322984,0.002391752,0.087955281,apba2a
0.342021941,0.002414438,0.088583534,igfbp5b
0.459556096,0.002420532,0.088601557,hmgcs1
-0.531097591,0.00243853,0.089000433,phf1
-0.328064767,0.002442686,0.089000433,rras
-0.277178925,0.0024899,0.090072761,prkd1
-0.244387413,0.002495366,0.090072761,ppm1k
-0.637469997,0.002506424,0.090072761,plag1
0.682300529,0.002508579,0.090072761,dusp6
0.463345789,0.002511355,0.090072761,tns2a
-0.394686408,0.002514326,0.090072761,aldh1l2
0.307258623,0.002516852,0.090072761,cox8a
-0.347885348,0.002517685,0.090072761,bcap31
-0.475174097,0.00254586,0.090875124,RAP1GDS1
-0.533490274,0.002562776,0.091272905,zgc:173548
-0.349376324,0.002570913,0.091356971,c2cd2
0.488657022,0.00259546,0.092022453,tbc1d22b
0.243016755,0.002607647,0.092168219,htr1aa
-0.613159348,0.002616501,0.092168219,st8sia1
-0.304134698,0.002618231,0.092168219,bicral
0.289078382,0.002622886,0.092168219,dnm2a
-0.5500551,0.002628902,0.092174792,jmjd4
0.574405665,0.002637467,0.092270487,tmem266
0.413839577,0.002653436,0.09262426,shank1
-0.237676379,0.002668461,0.092943545,prkcda
0.307282502,0.002676249,0.093009944,efhd2
0.594352861,0.002694011,0.093421929,mrc1b
-0.296923314,0.002704299,0.093573465,calcoco1a
-0.23610914,0.002717802,0.093828982,ppp1r12c
0.355981207,0.002730627,0.093828982,apex2
-0.211275909,0.00273482,0.093828982,phf8
0.422748067,0.002735418,0.093828982,cdc42ep4b
-0.53629626,0.002749974,0.094124102,arhgef25b
-0.2183103,0.002764726,0.094270813,ctnnd2b
0.24854111,0.002766183,0.094270813,ndufa1
-0.219391396,0.002780656,0.094506731,cttnbp2
0.670567025,0.002785059,0.094506731,CABZ01081385.1
0.474277884,0.002816504,0.095275533,rpl14
-0.276718896,0.002823833,0.095275533,serpini1
0.440645308,0.002826903,0.095275533,chd1l
0.224397115,0.002834631,0.095275533,si:dkeyp-77h1.4
-0.258831916,0.002837841,0.095275533,tktb
-0.353134937,0.002863975,0.095424361,cacnb2a
0.62208108,0.002868211,0.095424361,zranb3
0.682014761,0.002878485,0.095424361,FQ377603.1
0.481525103,0.002879667,0.095424361,rims1b
-0.457067263,0.002880328,0.095424361,si:ch211-233h19.2
-0.543575052,0.002884428,0.095424361,zgc:92429
-0.35025856,0.002884516,0.095424361,spire2
-0.779590559,0.002894416,0.095551997,CABZ01072885.1
-0.252444031,0.002908458,0.095815515,ptprz1b
0.496021658,0.002925504,0.096036699,clec11a
0.221745237,0.002927319,0.096036699,atp5fa1
0.479952649,0.002938542,0.0962053,crema
-0.67350989,0.002972251,0.097107862,XLOC_042557
0.316677852,0.002997098,0.097717746,TTC28
0.271424835,0.003004624,0.097761563,gtf2h2
-0.298909641,0.003018442,0.097769639,capns1a
0.343458777,0.003023648,0.097769639,alyref
0.383361342,0.003027939,0.097769639,znf516
0.538127697,0.003029608,0.097769639,znf644b
-0.696282152,0.003035787,0.097769639,ncam3
-0.321809928,0.003054844,0.098183433,mfhas1
0.34952347,0.003068142,0.0984108,jam3a
-0.412383242,0.003077441,0.098509262,nars
-0.319415877,0.003111557,0.099400106,spock3
0.5507924,0.003137384,0.099887365,XLOC_014886
-0.177045549,0.003145725,0.099887365,btg3
0.293568416,0.003145994,0.099887365,higd1a
0.621160352,0.003153658,0.099887365,si:ch73-72b7.1
0.558522906,0.003158394,0.099887365,mknk2a
-0.951142918,0.003189533,0.10046148,XLOC_026836
-0.480815757,0.00320143,0.10046148,sema3gb
0.285427141,0.003206262,0.10046148,amn1
-0.239461787,0.003209747,0.10046148,wipi2
0.420290457,0.00321277,0.10046148,opa3
0.32321077,0.00322261,0.10046148,sdf2l1
-0.413766134,0.003224661,0.10046148,si:ch211-269e2.1
0.222208748,0.003227372,0.10046148,si:dkey-88p24.11
-0.246023899,0.003251668,0.100897628,znf592
0.370726356,0.003256011,0.100897628,rabep1
-0.259259263,0.003260525,0.100897628,thap4
0.754801903,0.003273692,0.101107201,tmem168a
0.501183711,0.003284027,0.101228707,bcr
-0.148488926,0.003304266,0.101507765,uba1
-0.56125619,0.003305919,0.101507765,bada
0.269342536,0.003318421,0.101694176,spryd4
-0.472998132,0.003339259,0.101953429,BNC1
0.378734051,0.003339776,0.101953429,pin4
0.294779848,0.003347425,0.101990036,si:dkey-100n23.5
-0.57202239,0.003367909,0.102280998,XLOC_017089
-0.260899418,0.003369911,0.102280998,prpf31
0.241898318,0.003387664,0.102622854,brd9
-0.235864297,0.003398877,0.102765677,glyr1
0.250062247,0.003420569,0.103224153,pelo
0.635268314,0.003452537,0.103978406,dnmt3aa
-0.571542538,0.003461963,0.103978406,actn3a
0.37048137,0.003471695,0.103978406,mtmr4
0.366131932,0.003471865,0.103978406,pde4a
-0.232244332,0.003488628,0.104282936,adgra1a
-0.471683192,0.003539587,0.105527523,ero1a
0.235598318,0.003543611,0.105527523,gmeb1
-0.200373004,0.003588118,0.106424844,ext2
-0.40804475,0.003594355,0.106424844,sema3e
-0.291399871,0.003607291,0.106424844,pou2f2a
-0.232588987,0.003614745,0.106424844,ik
-0.224283661,0.003615602,0.106424844,pou3f3a
-0.289104341,0.003623101,0.106424844,syne2b
0.444911278,0.003624467,0.106424844,atxn1a
-0.379597805,0.003630297,0.106424844,ncalda
0.37946577,0.003634315,0.106424844,CU467822.1
-0.303757404,0.00365099,0.106589946,clstn1
0.240294725,0.003670923,0.106589946,slc25a28
0.309011789,0.003671867,0.106589946,rerea
0.185952945,0.003672702,0.106589946,si:ch211-189k9.2
-0.446013872,0.003673656,0.106589946,si:dkeyp-44a8.2
-0.26806486,0.00373878,0.108280809,sdha
0.865140416,0.003758684,0.108300748,si:dkey-262k9.4
-0.26688958,0.003759399,0.108300748,mapk7
0.738015351,0.003769341,0.108300748,nmrk2
-0.422418823,0.003769724,0.108300748,grin3a
-0.250750259,0.003777549,0.108300748,fmr1
0.353315076,0.00378544,0.108300748,tmem69
